run,type,module,name,attrname,attrvalue,value
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.nUsersCell,10,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.**.nFrameSlots,25,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,configname,BinomialCQI,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,datetime,20180915-01:32:24,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,experiment,BinomialCQI,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,inifile,omnetpp.ini,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,processid,33942,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,repetition,3,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,replication,#3,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,resultdir,results,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,runnumber,3,
BinomialCQI-3-20180915-01:32:24-33942,runattr,,,seedset,3,
BinomialCQI-3-20180915-01:32:24-33942,itervar,,,usertraffic,0.1,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.webServer[*].lambda,0.1,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.bestCQIScheduler,false,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.nUsersCell,10,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.**.nFrameSlots,25,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-3-20180915-01:32:24-33942,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-3-20180915-01:32:24-33942,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,configname,BinomialCQI,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,datetime,20180915-01:32:26,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,experiment,BinomialCQI,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,inifile,omnetpp.ini,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,processid,33975,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,repetition,4,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,replication,#4,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,resultdir,results,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,runnumber,4,
BinomialCQI-4-20180915-01:32:26-33975,runattr,,,seedset,4,
BinomialCQI-4-20180915-01:32:26-33975,itervar,,,usertraffic,0.1,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.webServer[*].lambda,0.1,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.bestCQIScheduler,false,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.nUsersCell,10,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.**.nFrameSlots,25,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
