run,type,module,name,attrname,attrvalue,value
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.webServer[*].fixedRate,false,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,configname,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,datetime,20180914-17:34:48,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,experiment,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,inifile,omnetpp.ini,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,iterationvars,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,iterationvarsf,usertraffic=0.1-,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,measurement,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,network,rrcellnet.CellularNetwork,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,processid,26900,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,repetition,6,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,replication,#6,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,resultdir,results,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,runnumber,6,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,runattr,,,seedset,6,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,itervar,,,usertraffic,0.1,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.bestCQIScheduler,true,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.webServer[*].lambda,0.1,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.bestCQIScheduler,false,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,CellularNetwork.users[*].isBinomial,false,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.nUsersCell,10,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.**.timeFramePeriod,1ms,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.**.nFrameSlots,25,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.webServer[*].size_uniform_a,3,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.webServer[*].size_uniform_b,75,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,CellularNetwork.users[*].validationCQI,false,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,CellularNetwork.users[*].fixedCQI,0,
UniformCQI_bestCQIScheduler-6-20180914-17:34:48-26900,param,,,**.webServer[*].fixedRate,false,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,configname,UniformCQI_bestCQIScheduler,
