run,type,module,name,attrname,attrvalue,value
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,experiment,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,inifile,omnetpp.ini,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,processid,3450,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,repetition,3,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,replication,#3,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,resultdir,results,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,runnumber,3,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,runattr,,,seedset,3,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,itervar,,,usertraffic,0.1,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.bestCQIScheduler,true,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.webServer[*].lambda,0.1,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.bestCQIScheduler,false,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
